Reporter,Partner,Trade Flow,Trade Value (US$),Netweight (kg),Value_Per_Kg
United Kingdom,Italy,Exports,86312214,22212.0,3885.8371150729336
United Kingdom,Italy,Imports,1583586,3199.0,495.02532041262896
United Kingdom,Japan,Exports,280967,630.0,445.9793650793651
United Kingdom,Japan,Imports,2278,2.0,1139.0
United Kingdom,Jordan,Exports,2360083,934.0,2526.855460385439
United Kingdom,Kazakhstan,Exports,25117915,16786.0,1496.3609555582032
United Kingdom,Kenya,Exports,643545,772.0,833.6075129533679
United Kingdom,Lebanon,Exports,1707451,875.0,1951.3725714285715
United Kingdom,Libya,Exports,13050898,12060.0,1082.1640132669984
United Kingdom,Lithuania,Imports,31114,21.0,1481.6190476190477
United Kingdom,Malaysia,Exports,6517482,4636.0,1405.841673856773
United Kingdom,Malta,Exports,373578,787.0,474.6861499364676
United Kingdom,Mauritius,Exports,575483,518.0,1110.9710424710424
United Kingdom,Mexico,Exports,61366836,84893.0,722.8727456916354
United Kingdom,Mexico,Imports,5362,2.0,2681.0
United Kingdom,Mongolia,Exports,8552,52.0,164.46153846153845
United Kingdom,Morocco,Exports,563005,538.0,1046.4776951672864
United Kingdom,Myanmar,Exports,83917,292.0,287.38698630136986
United Kingdom,Netherlands,Exports,409692,205.0,1998.4975609756098
United Kingdom,Netherlands,Imports,210251281,139832.0,1503.5991833056812
United Kingdom,New Zealand,Exports,1487564,416.0,3575.875
United Kingdom,Nigeria,Exports,427591,2361.0,181.10588733587463
United Kingdom,Norway,Exports,5653787,1677.0,3371.3697078115683
United Kingdom,Oman,Exports,5599093,2911.0,1923.4259704568876
United Kingdom,"Other Asia, nes",Exports,237506,13921.0,17.060986998060486
United Kingdom,"Other Asia, nes",Imports,5583,2.0,2791.5
United Kingdom,Pakistan,Exports,1214554,1483.0,818.9844908968307
United Kingdom,Panama,Exports,3357101,4791.0,700.7098726779378
United Kingdom,Peru,Exports,2137010,1082.0,1975.0554528650648
United Kingdom,Philippines,Exports,6687426,5633.0,1187.1872891887094
United Kingdom,Poland,Exports,12433436,6393.0,1944.8515563898013
United Kingdom,Poland,Imports,6639,7.0,948.4285714285714
United Kingdom,Portugal,Exports,17903827,10097.0,1773.1828265821532
United Kingdom,Portugal,Imports,217595,132.0,1648.4469696969697
United Kingdom,Qatar,Exports,3463147,1943.0,1782.3710756562018
United Kingdom,Rep. of Korea,Exports,28437432,30584.0,929.814020402825
United Kingdom,Rep. of Korea,Imports,4239,3.0,1413.0
United Kingdom,Romania,Exports,5717065,4526.0,1263.1606274856385
United Kingdom,Russian Federation,Exports,31659,199.0,159.09045226130652
United Kingdom,Saudi Arabia,Exports,94682216,59047.0,1603.50595288499
United Kingdom,Serbia,Exports,479932,272.0,1764.4558823529412
United Kingdom,Sierra Leone,Exports,4331,49.0,88.38775510204081
United Kingdom,Singapore,Exports,8725188,4357.0,2002.5678218957999
United Kingdom,Singapore,Imports,66910,60.0,1115.1666666666667
United Kingdom,Slovakia,Exports,1101,3.0,367.0
United Kingdom,Slovakia,Imports,966964,195.0,4958.789743589744
United Kingdom,South Africa,Exports,26850752,15627.0,1718.2281947910667
United Kingdom,South Sudan,Exports,60240,74.0,814.0540540540541
United Kingdom,Spain,Exports,82631203,828327.0,99.75674220446756
United Kingdom,Spain,Imports,16665892,24982.0,667.1160035225362
United Kingdom,Sweden,Exports,4347631,978.0,4445.430470347648
United Kingdom,Sweden,Imports,937490,130.0,7211.461538461538
United Kingdom,Switzerland,Exports,23468686,6878.0,3412.1381215469614
United Kingdom,Switzerland,Imports,340369,484.0,703.24173553719
United Kingdom,Thailand,Exports,12536375,16187.0,774.471798356706
United Kingdom,Tunisia,Exports,2368154,1350.0,1754.1881481481482
United Kingdom,Turkey,Exports,20167,10.0,2016.7
United Kingdom,Uganda,Exports,13706,1.0,13706.0
United Kingdom,Ukraine,Exports,17292,2.0,8646.0
United Kingdom,United Arab Emirates,Exports,14820958,11704.0,1266.3156185919345
United Kingdom,United Kingdom,Imports,1214428,13550.0,89.62568265682657
United Kingdom,United States of America,Exports,2906052015,355057.0,8184.747843304033
United Kingdom,United States of America,Imports,106000633,92206.0,1149.6066741860616
United Rep. of Tanzania,Australia,Imports,456,17.0,26.823529411764707
United Rep. of Tanzania,Austria,Imports,67,1.0,67.0
United Rep. of Tanzania,Belgium,Imports,21525611,45493.0,473.1631459785022
United Rep. of Tanzania,Botswana,Imports,117,1.0,117.0
United Rep. of Tanzania,Canada,Imports,313068,4115.0,76.07970838396112
United Rep. of Tanzania,China,Imports,835,31.0,26.93548387096774
United Rep. of Tanzania,Dem.Rep. of the Congo,Exports,1072,5.0,214.4
United Rep. of Tanzania,Dem.Rep. of the Congo,Imports,73,1.0,73.0
United Rep. of Tanzania,Denmark,Imports,10015073,37479.0,267.21825555644494
United Rep. of Tanzania,Finland,Imports,1173,2.0,586.5
United Rep. of Tanzania,France,Imports,423770,2768.0,153.09609826589596
United Rep. of Tanzania,Germany,Exports,950,98.0,9.693877551020408
United Rep. of Tanzania,Germany,Imports,822,45.0,18.266666666666666
United Rep. of Tanzania,India,Imports,9919804,71730.0,138.2936567684372
United Rep. of Tanzania,Italy,Imports,324,15.0,21.6
United Rep. of Tanzania,Japan,Imports,51,2.0,25.5
United Rep. of Tanzania,Kenya,Imports,143794,624.0,230.43910256410257
United Rep. of Tanzania,Morocco,Imports,24,16.0,1.5
United Rep. of Tanzania,Netherlands,Imports,172,3.0,57.333333333333336
United Rep. of Tanzania,Nigeria,Imports,565,89.0,6.348314606741573
United Rep. of Tanzania,Norway,Imports,53,3.0,17.666666666666668
United Rep. of Tanzania,Pakistan,Imports,9,5.0,1.8
United Rep. of Tanzania,Philippines,Imports,969,45.0,21.533333333333335
United Rep. of Tanzania,Poland,Imports,10,1.0,10.0
United Rep. of Tanzania,Rep. of Korea,Imports,78,11.0,7.090909090909091
United Rep. of Tanzania,Singapore,Imports,20,1.0,20.0
United Rep. of Tanzania,South Africa,Imports,21986,192.0,114.51041666666667
United Rep. of Tanzania,Switzerland,Imports,2005759,6727.0,298.16545265348594
United Rep. of Tanzania,Turkey,Imports,121,1.0,121.0
United Rep. of Tanzania,Uganda,Imports,51,3.0,17.0
United Rep. of Tanzania,United Arab Emirates,Imports,115724,3675.0,31.48952380952381
United Rep. of Tanzania,United Kingdom,Imports,13136,1720.0,7.637209302325582
United Rep. of Tanzania,United States of America,Exports,3204,103.0,31.106796116504853
United Rep. of Tanzania,United States of America,Imports,21647,223.0,97.07174887892377
United Rep. of Tanzania,Zimbabwe,Imports,182,2.0,91.0
United States of America,Afghanistan,Exports,5546840,5963.0,930.2096260271676
United States of America,Albania,Exports,55239,124.0,445.4758064516129
United States of America,Anguilla,Exports,3386,67.0,50.53731343283582
United States of America,Argentina,Exports,13493820,91858.0,146.8986914585556
United States of America,Armenia,Exports,457555,837.0,546.6606929510156
United States of America,Aruba,Exports,25282,313.0,80.77316293929712
United States of America,Australia,Exports,28959580,178211.0,162.5016413128258
United States of America,Australia,Imports,65055856,10394.0,6258.981720223206
United States of America,Austria,Exports,45112,202.0,223.32673267326732
United States of America,Austria,Imports,3045944,736.0,4138.510869565217
United States of America,Bahamas,Exports,63860,154.0,414.6753246753247
United States of America,Bahrain,Exports,6318,2.0,3159.0
United States of America,Bangladesh,Exports,176020,943.0,186.6595970307529
United States of America,Barbados,Exports,87792,303.0,289.74257425742576
United States of America,Belgium,Exports,753423343,305061.0,2469.7465195485493
United States of America,Belgium,Imports,1430195213,496102.0,2882.8652434378414
United States of America,Belize,Exports,15102,215.0,70.24186046511628
United States of America,Bermuda,Exports,424119,572.0,741.4667832167833
United States of America,Bolivia,Exports,1122804,3878.0,289.53171738009286
United States of America,Botswana,Exports,8737,6.0,1456.1666666666667
United States of America,Br. Virgin Isds,Exports,3021,4.0,755.25
United States of America,Brazil,Exports,91653064,299155.0,306.3731644130969
United States of America,Burkina Faso,Exports,4205999,38496.0,109.25807876142976
United States of America,Cameroon,Exports,105094,221.0,475.53846153846155
United States of America,Canada,Exports,152451082,43031.0,3542.8198740442936
United States of America,Canada,Imports,497206801,213361.0,2330.3546618172954
United States of America,Cayman Isds,Exports,152298,401.0,379.79551122194516
United States of America,Chile,Exports,1967779,7364.0,267.21605105920696
United States of America,China,Exports,16382707,185402.0,88.3631622096849
United States of America,China,Imports,364320,12.0,30360.0
United States of America,"China, Hong Kong SAR",Exports,7672672,10077.0,761.4043862260594
United States of America,Colombia,Exports,6391715,21592.0,296.02236939607263
United States of America,Costa Rica,Exports,8827852,17689.0,499.0588501328509
United States of America,Czech Rep.,Exports,5025,9.0,558.3333333333334
United States of America,Côte d'Ivoire,Exports,4305520,40509.0,106.28551679873608
United States of America,Dem.Rep. of the Congo,Exports,393988,3990.0,98.74385964912281
United States of America,Denmark,Exports,69316,166.0,417.56626506024094
United States of America,Denmark,Imports,266020,2034.0,130.7866273352999
United States of America,Dominican Rep.,Exports,747132,1641.0,455.290676416819
United States of America,Ecuador,Exports,995416,3456.0,288.025462962963
United States of America,Egypt,Exports,4971,1.0,4971.0
United States of America,El Salvador,Exports,561326,3038.0,184.76826859776168
United States of America,Fiji,Exports,29230,38.0,769.2105263157895
United States of America,France,Exports,40003587,57985.0,689.8954384754678
United States of America,France,Imports,217071905,91949.0,2360.7859248061427
United States of America,Georgia,Exports,617785,2006.0,307.96859421734797
United States of America,Germany,Exports,6779544,5901.0,1148.8805287239452
United States of America,Germany,Imports,261166438,287156.0,909.4932301606095
United States of America,Grenada,Exports,52683,262.0,201.0801526717557
United States of America,Guatemala,Exports,1270490,5208.0,243.94969278033795
United States of America,Guinea,Exports,18930,110.0,172.0909090909091
United States of America,Guyana,Exports,265157,1809.0,146.57656163626314
United States of America,Haiti,Exports,488996,4282.0,114.19803829985987
United States of America,Honduras,Exports,214821,1194.0,179.91708542713567
United States of America,Hungary,Exports,408068,1515.0,269.35181518151813
United States of America,Iceland,Exports,2943,7.0,420.42857142857144
United States of America,India,Exports,14335046,56673.0,252.9431298854834
United States of America,India,Imports,397483,2343.0,169.64703371745625
United States of America,Indonesia,Exports,1318981,10991.0,120.00554999545082
United States of America,Iran,Exports,21470,11.0,1951.8181818181818
United States of America,Iraq,Exports,8913239,5806.0,1535.1772304512574
United States of America,Ireland,Exports,94686539,60383.0,1568.0992829107531
United States of America,Ireland,Imports,2862754601,327805.0,8733.102304723845
United States of America,Israel,Exports,4918575,34127.0,144.12561901134
United States of America,Israel,Imports,55032,28.0,1965.4285714285713
United States of America,Italy,Exports,376255,94.0,4002.7127659574467
United States of America,Italy,Imports,234990043,59087.0,3977.017668861171
United States of America,Jamaica,Exports,137000,2816.0,48.65056818181818
United States of America,Japan,Exports,32451576,140764.0,230.53888778380835
United States of America,Japan,Imports,231651,58.0,3993.9827586206898
United States of America,Jordan,Exports,2082081,22008.0,94.60564340239912
United States of America,Kuwait,Exports,72160,192.0,375.8333333333333
United States of America,Lebanon,Exports,2644374,3510.0,753.382905982906
United States of America,Liberia,Exports,41835,248.0,168.68951612903226
United States of America,Libya,Exports,2249861,26502.0,84.89400799939627
United States of America,Malaysia,Exports,5702619,17796.0,320.44386378961565
United States of America,Mali,Exports,2603505,24353.0,106.90695191557508
United States of America,Marshall Isds,Exports,6427,48.0,133.89583333333334
United States of America,Mauritius,Exports,264309,1770.0,149.3271186440678
United States of America,Mexico,Exports,21181960,131170.0,161.48479072958756
United States of America,Morocco,Exports,5725945,65511.0,87.40432904397734
United States of America,Myanmar,Exports,146950,159.0,924.2138364779875
United States of America,Nepal,Exports,1015234,3020.0,336.1701986754967
United States of America,Netherlands,Exports,710787595,1319579.0,538.6472465839483
United States of America,Netherlands,Imports,220590,19.0,11610.0
United States of America,New Zealand,Exports,1126614,4482.0,251.3641231593039
United States of America,New Zealand,Imports,4661,28.0,166.46428571428572
United States of America,Nicaragua,Exports,7765,2.0,3882.5
United States of America,Niger,Exports,2920,9.0,324.44444444444446
United States of America,Nigeria,Exports,43719,450.0,97.15333333333334
United States of America,Norway,Exports,36000,28.0,1285.7142857142858
United States of America,Oman,Exports,2088095,4427.0,471.67269030946466
United States of America,"Other Asia, nes",Exports,25075234,13889.0,1805.4024047807618
United States of America,"Other Asia, nes",Imports,42251815,40857.0,1034.1389480382798
United States of America,Pakistan,Exports,1028166,3409.0,301.60340275740685
United States of America,Panama,Exports,8222157,6792.0,1210.564929328622
United States of America,Paraguay,Exports,482681,3034.0,159.09063941990772
United States of America,Peru,Exports,1457639,5019.0,290.42418808527594
United States of America,Philippines,Exports,12012249,13250.0,906.5848301886792
United States of America,Qatar,Exports,61016,161.0,378.98136645962734
United States of America,Rep. of Korea,Exports,8398168,18761.0,447.63967805554074
United States of America,Rep. of Korea,Imports,25949,129.0,201.15503875968992
United States of America,Rep. of Moldova,Imports,31813,1.0,31813.0
United States of America,Russian Federation,Exports,6580522,18805.0,349.9346982185589
United States of America,Saint Kitts and Nevis,Exports,19160,120.0,159.66666666666666
United States of America,Saint Lucia,Exports,28099,82.0,342.6707317073171
United States of America,Sao Tome and Principe,Exports,66240,1403.0,47.21311475409836
United States of America,Saudi Arabia,Exports,77142847,125161.0,616.3489185928524
United States of America,Senegal,Exports,20197,43.0,469.69767441860466
United States of America,Serbia,Exports,126578,189.0,669.7248677248677
United States of America,Sierra Leone,Exports,6310,1.0,6310.0
United States of America,Singapore,Exports,2461598,15218.0,161.75568405835196
United States of America,Singapore,Imports,2537,1.0,2537.0
United States of America,Slovenia,Imports,29452,3.0,9817.333333333334
United States of America,South Africa,Exports,2644620,12069.0,219.1250310713398
United States of America,South Sudan,Exports,11128,114.0,97.6140350877193
United States of America,Spain,Exports,8977,2.0,4488.5
United States of America,Sri Lanka,Exports,24419,354.0,68.98022598870057
United States of America,Sudan,Exports,4719466,1898.0,2486.5468914647
United States of America,Sweden,Exports,17394,26.0,669.0
United States of America,Sweden,Imports,59931,9.0,6659.0
United States of America,Switzerland,Exports,282075,1892.0,149.08826638477802
United States of America,Switzerland,Imports,12886583,4291.0,3003.1654625961314
United States of America,Thailand,Exports,46432702,39335.0,1180.4424049828397
United States of America,Trinidad and Tobago,Exports,224994,574.0,391.9756097560976
United States of America,Turkey,Exports,9907944,31380.0,315.74072657743784
United States of America,Turks and Caicos Isds,Exports,46627,957.0,48.72204806687565
United States of America,Ukraine,Exports,2346546,3668.0,639.7344601962923
United States of America,United Arab Emirates,Exports,2879009,4293.0,670.6286978802702
United States of America,United Kingdom,Exports,110506853,105587.0,1046.5952532035194
United States of America,United Kingdom,Imports,133584609,25399.0,5259.443639513367
United States of America,United Rep. of Tanzania,Exports,29610,137.0,216.13138686131387
United States of America,Uruguay,Exports,74930,1243.0,60.2815768302494
United States of America,Viet Nam,Exports,990110,11102.0,89.18303008466943
Uruguay,France,Imports,5303,5.0,1060.6
Uruguay,India,Imports,39478,35.0,1127.942857142857
Uruguay,Italy,Imports,10890,50.0,217.8
Uruguay,Netherlands,Imports,94072,250.0,376.288
Uruguay,United Kingdom,Imports,56346,1.0,56346.0
Zambia,Austria,Imports,416,5.0,83.2
Zambia,Belgium,Imports,2481,14.0,177.21428571428572
Zambia,Botswana,Imports,346266,1269.0,272.86524822695037
Zambia,Canada,Imports,96467,606.0,159.18646864686468
Zambia,Denmark,Imports,11891234,28054.0,423.8694660297997
Zambia,France,Imports,167641,583.0,287.548885077187
Zambia,Germany,Imports,1491291,7016.0,212.5557297605473
Zambia,India,Imports,5525476,43958.0,125.69898539514992
Zambia,Kenya,Imports,3404,58.0,58.689655172413794
Zambia,Malawi,Exports,15632,30000.0,0.5210666666666667
Zambia,Rep. of Korea,Imports,1259914,5959.0,211.43044134921968
Zambia,Russian Federation,Imports,1129,15.0,75.26666666666667
Zambia,Singapore,Imports,112333,3880.0,28.95180412371134
Zambia,South Africa,Imports,98117,439.0,223.501138952164
Zambia,United Kingdom,Imports,36741,139.0,264.32374100719426
Zambia,United States of America,Imports,7146,32.0,223.3125
Zimbabwe,Belgium,Imports,3554649,6768.0,525.2140957446809
Zimbabwe,Botswana,Imports,2491,5.0,498.2
Zimbabwe,Canada,Imports,75106,468.0,160.48290598290598
Zimbabwe,China,Imports,59,6.0,9.833333333333334
Zimbabwe,Denmark,Imports,15520032,30979.0,500.98557087058975
Zimbabwe,India,Imports,873367,6721.0,129.94599018003274
Zimbabwe,Indonesia,Imports,53453,465.0,114.95268817204301
Zimbabwe,Mauritius,Imports,152123,1325.0,114.80981132075472
Zimbabwe,Netherlands,Imports,3885,4.0,971.25
Zimbabwe,Rep. of Korea,Imports,172260,942.0,182.86624203821657
Zimbabwe,South Africa,Imports,182902,1099.0,166.4258416742493
Zimbabwe,Switzerland,Imports,2283,15.0,152.2
Zimbabwe,United Kingdom,Imports,626,35.0,17.885714285714286
Zimbabwe,United States of America,Imports,277833,619.0,448.84168012924073
Zimbabwe,Zambia,Exports,1525,7.0,217.85714285714286
